ID,Form_ID,Cognateset_ID,Segment_Slice,Alignment,Source
658,658,10301,,,
659,659,10501,,,
660,660,10702,,,
661,661,10702,,,
662,662,10901,,,
663,663,11101,,,
664,664,11301,,,
665,665,11501,,,
666,666,11701,,,
667,667,11901,,,
668,668,12301,,,
669,669,12501,,,
670,670,12701,,,
671,671,12901,,,
672,672,13101,,,
673,673,13301,,,
674,674,13502,,,
675,675,13701,,,
676,676,13903,,,
677,677,14104,,,
678,678,14302,,,
679,679,14503,,,
680,680,14701,,,
681,681,15101,,,
682,682,15301,,,
683,683,15501,,,
684,684,15702,,,
685,685,15901,,,
686,686,16101,,,
687,687,16302,,,
688,688,16501,,,
689,689,16702,,,
690,690,16902,,,
691,691,17101,,,
692,692,17301,,,
693,693,17501,,,
694,694,17702,,,
695,695,17901,,,
696,696,18101,,,
697,697,18301,,,
698,698,18504,,,
699,699,18702,,,
700,700,18901,,,
701,701,19101,,,
702,702,19302,,,
703,703,19501,,,
704,704,19701,,,
705,705,19901,,,
706,706,101,,,
707,707,301,,,
708,708,501,,,
709,709,701,,,
710,710,902,,,
711,711,1101,,,
712,712,1301,,,
713,713,1501,,,
714,714,1901,,,
715,715,2101,,,
716,716,2301,,,
717,717,2501,,,
718,718,2702,,,
719,719,2901,,,
720,720,3101,,,
721,721,3302,,,
722,722,3501,,,
723,723,3701,,,
724,724,3901,,,
725,725,4101,,,
726,726,4302,,,
727,727,4501,,,
728,728,4701,,,
729,729,4901,,,
730,730,5103,,,
731,731,5301,,,
732,732,5502,,,
733,733,5701,,,
734,734,5901,,,
735,735,6101,,,
736,736,6301,,,
737,737,6501,,,
738,738,6701,,,
739,739,6901,,,
740,740,7101,,,
741,741,7302,,,
742,742,7501,,,
743,743,7701,,,
744,744,7903,,,
745,745,8102,,,
746,746,8303,,,
747,747,8501,,,
748,748,8701,,,
749,749,8901,,,
750,750,9101,,,
751,751,9301,,,
752,752,9502,,,
753,753,9702,,,
754,754,9901,,,
755,755,10101,,,
756,756,10301,,,
757,757,10501,,,
758,758,10703,,,
759,759,10901,,,
760,760,11101,,,
761,761,11301,,,
762,762,11501,,,
763,763,11701,,,
764,764,11901,,,
765,765,12101,,,
766,766,12301,,,
767,767,12501,,,
768,768,12701,,,
769,769,12901,,,
770,770,13101,,,
771,771,13301,,,
772,772,13502,,,
773,773,13701,,,
774,774,13903,,,
775,775,14102,,,
776,776,14302,,,
777,777,14503,,,
778,778,14701,,,
779,779,14902,,,
780,780,15101,,,
781,781,15301,,,
782,782,15501,,,
783,783,15703,,,
784,784,15901,,,
785,785,16101,,,
786,786,16302,,,
787,787,16501,,,
788,788,16702,,,
789,789,16907,,,
790,790,17101,,,
791,791,17301,,,
792,792,17501,,,
793,793,17702,,,
794,794,17901,,,
795,795,18101,,,
796,796,18301,,,
797,797,18504,,,
798,798,18702,,,
799,799,18901,,,
800,800,19101,,,
801,801,19302,,,
802,802,19501,,,
803,803,19701,,,
804,804,19901,,,
805,805,101,,,
806,806,301,,,
807,807,501,,,
808,808,702,,,
809,809,903,,,
810,810,1102,,,
811,811,1302,,,
812,812,1501,,,
813,813,1702,,,
814,814,1902,,,
815,815,2102,,,
816,816,2301,,,
817,817,2502,,,
818,818,2502,,,
819,819,2701,,,
820,820,2901,,,
821,821,3102,,,
822,822,3303,,,
823,823,3501,,,
824,824,3701,,,
825,825,3901,,,
826,826,4106,,,
827,827,4303,,,
828,828,4502,,,
829,829,4702,,,
830,830,4902,,,
831,831,5105,,,
832,832,5302,,,
833,833,5302,,,
834,834,5501,,,
835,835,5701,,,
836,836,5901,,,
837,837,6101,,,
838,838,6301,,,
839,839,6501,,,
840,840,6501,,,
841,841,6702,,,
842,842,6902,,,
843,843,7101,,,
844,844,7301,,,
845,845,7503,,,
846,846,7701,,,
847,847,7903,,,
848,848,8101,,,
849,849,8303,,,
850,850,8501,,,
851,851,8701,,,
852,852,8901,,,
853,853,9102,,,
854,854,9302,,,
855,855,9503,,,
856,856,9703,,,
857,857,9902,,,
858,858,10102,,,
859,859,10301,,,
860,860,10501,,,
861,861,10702,,,
862,862,10902,,,
863,863,11301,,,
864,864,11502,,,
865,865,11701,,,
866,866,11901,,,
867,867,12103,,,
868,868,12302,,,
869,869,12501,,,
870,870,12902,,,
871,871,13102,,,
872,872,13301,,,
873,873,13503,,,
874,874,13701,,,
875,875,13904,,,
876,876,14103,,,
877,877,14303,,,
878,878,14504,,,
879,879,14702,,,
880,880,14903,,,
881,881,15102,,,
882,882,15301,,,
883,883,15502,,,
884,884,15701,,,
885,885,15901,,,
886,886,16102,,,
887,887,16303,,,
888,888,16502,,,
889,889,16703,,,
890,890,16901,,,
891,891,17101,,,
892,892,17302,,,
893,893,17502,,,
894,894,17901,,,
895,895,18103,,,
896,896,18301,,,
897,897,18505,,,
898,898,18703,,,
899,899,18902,,,
900,900,19101,,,
901,901,19303,,,
902,902,19501,,,
903,903,19701,,,
904,904,19901,,,
905,905,101,,,
906,906,301,,,
907,907,501,,,
908,908,702,,,
909,909,903,,,
910,910,1102,,,
911,911,1302,,,
912,912,1501,,,
913,913,1703,,,
914,914,1902,,,
915,915,2102,,,
916,916,2301,,,
917,917,2502,,,
918,918,2701,,,
919,919,2902,,,
920,920,3303,,,
921,921,3501,,,
922,922,3701,,,
923,923,3901,,,
924,924,4106,,,
925,925,4303,,,
926,926,4502,,,
927,927,4702,,,
928,928,4902,,,
929,929,5105,,,
930,930,5302,,,
931,931,5501,,,
932,932,5701,,,
933,933,5901,,,
934,934,6101,,,
935,935,6301,,,
936,936,6502,,,
937,937,6703,,,
938,938,6902,,,
939,939,7101,,,
940,940,7303,,,
941,941,7503,,,
942,942,7701,,,
943,943,8101,,,
944,944,8304,,,
945,945,8501,,,
946,946,8901,,,
947,947,9102,,,
948,948,9302,,,
949,949,9704,,,
950,950,9903,,,
951,951,10102,,,
952,952,10301,,,
953,953,10501,,,
954,954,10902,,,
955,955,11301,,,
956,956,11503,,,
957,957,11701,,,
958,958,12103,,,
959,959,12302,,,
960,960,12501,,,
961,961,12902,,,
962,962,13102,,,
963,963,13301,,,
964,964,13503,,,
965,965,13701,,,
966,966,13904,,,
967,967,14303,,,
968,968,14504,,,
969,969,14702,,,
970,970,14903,,,
971,971,15102,,,
972,972,15301,,,
973,973,15502,,,
974,974,15704,,,
975,975,15901,,,
976,976,16103,,,
977,977,16303,,,
978,978,16502,,,
979,979,16703,,,
980,980,16901,,,
981,981,17101,,,
982,982,17302,,,
983,983,17703,,,
984,984,17901,,,
985,985,18103,,,
986,986,18301,,,
987,987,18505,,,
988,988,18703,,,
989,989,18902,,,
990,990,19101,,,
991,991,19501,,,
992,992,19701,,,
993,993,19901,,,
994,994,101,,,
995,995,301,,,
996,996,501,,,
997,997,702,,,
998,998,903,,,
999,999,1102,,,
1000,1000,1302,,,
1001,1001,1501,,,
1002,1002,1702,,,
1003,1003,1902,,,
1004,1004,2102,,,
1005,1005,2301,,,
1006,1006,2502,,,
1007,1007,2701,,,
1008,1008,2901,,,
1009,1009,3303,,,
1010,1010,3501,,,
1011,1011,3701,,,
1012,1012,3901,,,
1013,1013,4106,,,
1014,1014,4303,,,
1015,1015,4502,,,
1016,1016,4702,,,
1017,1017,4902,,,
1018,1018,5105,,,
1019,1019,5302,,,
1020,1020,5501,,,
1021,1021,5701,,,
1022,1022,5901,,,
1023,1023,6101,,,
1024,1024,6301,,,
1025,1025,6502,,,
1026,1026,6703,,,
1027,1027,6902,,,
1028,1028,7101,,,
1029,1029,7301,,,
1030,1030,7503,,,
1031,1031,7701,,,
1032,1032,8103,,,
1033,1033,8304,,,
1034,1034,8501,,,
1035,1035,8901,,,
1036,1036,9102,,,
1037,1037,9302,,,
1038,1038,9703,,,
1039,1039,9902,,,
1040,1040,10102,,,
1041,1041,10301,,,
1042,1042,10501,,,
1043,1043,10902,,,
1044,1044,11301,,,
1045,1045,11502,,,
1046,1046,11701,,,
1047,1047,12103,,,
1048,1048,12302,,,
1049,1049,12501,,,
1050,1050,12902,,,
1051,1051,13102,,,
1052,1052,13301,,,
1053,1053,13503,,,
1054,1054,13701,,,
1055,1055,13904,,,
1056,1056,14303,,,
1057,1057,14504,,,
1058,1058,14702,,,
1059,1059,14903,,,
1060,1060,15102,,,
1061,1061,15301,,,
1062,1062,15502,,,
1063,1063,15704,,,
1064,1064,15901,,,
1065,1065,16103,,,
1066,1066,16303,,,
1067,1067,16502,,,
1068,1068,16703,,,
1069,1069,16901,,,
1070,1070,17101,,,
1071,1071,17302,,,
1072,1072,17703,,,
1073,1073,17901,,,
1074,1074,18103,,,
1075,1075,18301,,,
1076,1076,18505,,,
1077,1077,18703,,,
1078,1078,18902,,,
1079,1079,19101,,,
1080,1080,19501,,,
1081,1081,19701,,,
1082,1082,19901,,,
1083,1083,101,,,
1084,1084,101,,,
1085,1085,301,,,
1086,1086,501,,,
1087,1087,702,,,
1088,1088,903,,,
1089,1089,1102,,,
1090,1090,1302,,,
1091,1091,1501,,,
1092,1092,1703,,,
1093,1093,1902,,,
1094,1094,2102,,,
1095,1095,2102,,,
1096,1096,2301,,,
1097,1097,2502,,,
1098,1098,2701,,,
1099,1099,2903,,,
1100,1100,3303,,,
1101,1101,3501,,,
1102,1102,3701,,,
1103,1103,3901,,,
1104,1104,4106,,,
1105,1105,4303,,,
1106,1106,4502,,,
1107,1107,4702,,,
1108,1108,4902,,,
1109,1109,5105,,,
1110,1110,5302,,,
1111,1111,5501,,,
1112,1112,5701,,,
1113,1113,5901,,,
1114,1114,6101,,,
1115,1115,6301,,,
1116,1116,6502,,,
1117,1117,6703,,,
1118,1118,6902,,,
1119,1119,7101,,,
1120,1120,7301,,,
1121,1121,7503,,,
1122,1122,7701,,,
1123,1123,8101,,,
1124,1124,8303,,,
1125,1125,8501,,,
1126,1126,8901,,,
1127,1127,9102,,,
1128,1128,9302,,,
1129,1129,9704,,,
1130,1130,9903,,,
1131,1131,10102,,,
1132,1132,10301,,,
1133,1133,10501,,,
1134,1134,10902,,,
1135,1135,11301,,,
1136,1136,11502,,,
1137,1137,11701,,,
1138,1138,12103,,,
1139,1139,12302,,,
1140,1140,12501,,,
1141,1141,12902,,,
1142,1142,13102,,,
1143,1143,13301,,,
1144,1144,13503,,,
1145,1145,13701,,,
1146,1146,13904,,,
1147,1147,14303,,,
1148,1148,14504,,,
1149,1149,14702,,,
1150,1150,14903,,,
1151,1151,15102,,,
1152,1152,15301,,,
1153,1153,15502,,,
1154,1154,15704,,,
1155,1155,15901,,,
1156,1156,16103,,,
1157,1157,16303,,,
1158,1158,16502,,,
1159,1159,16703,,,
1160,1160,16901,,,
1161,1161,17101,,,
1162,1162,17302,,,
1163,1163,17703,,,
1164,1164,17901,,,
1165,1165,18103,,,
1166,1166,18301,,,
1167,1167,18505,,,
1168,1168,18703,,,
1169,1169,18902,,,
1170,1170,19101,,,
1171,1171,19501,,,
1172,1172,19701,,,
1173,1173,19901,,,
1174,1174,101,,,
1175,1175,301,,,
1176,1176,502,,,
1177,1177,702,,,
1178,1178,903,,,
1179,1179,1102,,,
1180,1180,1302,,,
1181,1181,1501,,,
1182,1182,1704,,,
1183,1183,1902,,,
1184,1184,2102,,,
1185,1185,2301,,,
1186,1186,2502,,,
1187,1187,2705,,,
1188,1188,2904,,,
1189,1189,3303,,,
1190,1190,3501,,,
1191,1191,3701,,,
1192,1192,3901,,,
1193,1193,4106,,,
1194,1194,4303,,,
1195,1195,4502,,,
1196,1196,4702,,,
1197,1197,4902,,,
1198,1198,5105,,,
1199,1199,5302,,,
1200,1200,5501,,,
1201,1201,5701,,,
1202,1202,5901,,,
1203,1203,6101,,,
1204,1204,6301,,,
1205,1205,6502,,,
1206,1206,6703,,,
1207,1207,6902,,,
1208,1208,7101,,,
1209,1209,7304,,,
1210,1210,7503,,,
1211,1211,7701,,,
1212,1212,8101,,,
1213,1213,8304,,,
1214,1214,8501,,,
1215,1215,8901,,,
1216,1216,9102,,,
1217,1217,9302,,,
1218,1218,9703,,,
1219,1219,9902,,,
1220,1220,10102,,,
1221,1221,10301,,,
1222,1222,10501,,,
1223,1223,10902,,,
1224,1224,11301,,,
1225,1225,11502,,,
1226,1226,11701,,,
1227,1227,12103,,,
1228,1228,12302,,,
1229,1229,12501,,,
1230,1230,12902,,,
1231,1231,13103,,,
1232,1232,13301,,,
1233,1233,13503,,,
1234,1234,13701,,,
1235,1235,13904,,,
1236,1236,14303,,,
1237,1237,14504,,,
1238,1238,14703,,,
1239,1239,14903,,,
1240,1240,15102,,,
1241,1241,15301,,,
1242,1242,15502,,,
1243,1243,15704,,,
1244,1244,15901,,,
1245,1245,16102,,,
1246,1246,16303,,,
1247,1247,16502,,,
1248,1248,16703,,,
1249,1249,16901,,,
1250,1250,17101,,,
1251,1251,17302,,,
1252,1252,17703,,,
1253,1253,17901,,,
1254,1254,18103,,,
1255,1255,18301,,,
1256,1256,18505,,,
1257,1257,18703,,,
1258,1258,18902,,,
1259,1259,19101,,,
1260,1260,19502,,,
1261,1261,19701,,,
1262,1262,19904,,,
1263,1263,101,,,
1264,1264,301,,,
1265,1265,501,,,
1266,1266,702,,,
1267,1267,903,,,
1268,1268,1102,,,
1269,1269,1302,,,
1270,1270,1501,,,
1271,1271,1703,,,
1272,1272,1902,,,
1273,1273,2102,,,
1274,1274,2301,,,
1275,1275,2502,,,
1276,1276,2701,,,
1277,1277,2903,,,
1278,1278,3303,,,
1279,1279,3501,,,
1280,1280,3701,,,
1281,1281,3901,,,
1282,1282,4106,,,
1283,1283,4303,,,
1284,1284,4502,,,
1285,1285,4702,,,
1286,1286,4902,,,
1287,1287,5105,,,
1288,1288,5302,,,
1289,1289,5501,,,
1290,1290,5701,,,
1291,1291,5901,,,
1292,1292,6101,,,
1293,1293,6301,,,
1294,1294,6502,,,
1295,1295,6703,,,
1296,1296,6902,,,
1297,1297,7101,,,
1298,1298,7301,,,
1299,1299,7503,,,
1300,1300,7701,,,
1301,1301,8101,,,
1302,1302,8303,,,
1303,1303,8501,,,
1304,1304,8901,,,
1305,1305,9102,,,
1306,1306,9302,,,
1307,1307,9703,,,
1308,1308,9902,,,
1309,1309,10102,,,
1310,1310,10301,,,
1311,1311,10501,,,
1312,1312,10902,,,
1313,1313,11301,,,
1314,1314,11502,,,
1315,1315,11701,,,
1316,1316,12103,,,
1317,1317,12302,,,
1318,1318,12501,,,
1319,1319,12902,,,
1320,1320,13103,,,
1321,1321,13301,,,
1322,1322,13503,,,
1323,1323,13701,,,
1324,1324,13904,,,
1325,1325,14303,,,
1326,1326,14504,,,
1327,1327,14704,,,
1328,1328,14903,,,
1329,1329,15102,,,
1330,1330,15301,,,
1331,1331,15502,,,
1332,1332,15704,,,
1333,1333,15901,,,
